"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1950Q1,1950Q2,1950Q3,1950Q4,1951Q1,1951Q2,1951Q3,1951Q4,1952Q1,1952Q2,1952Q3,1952Q4,1953Q1,1953Q2,1953Q3,1953Q4,1954Q1,1954Q2,1954Q3,1954Q4,1955Q1,1955Q2,1955Q3,1955Q4,1956Q1,1956Q2,1956Q3,1956Q4,1957Q1,1957Q2,1957Q3,1957Q4,1958Q1,1958Q2,1958Q3,1958Q4,1959Q1,1959Q2,1959Q3,1959Q4,1960Q1,1960Q2,1960Q3,1960Q4,1961Q1,1961Q2,1961Q3,1961Q4,1962Q1,1962Q2,1962Q3,1962Q4,1963Q1,1963Q2,1963Q3,1963Q4,1964Q1,1964Q2,1964Q3,1964Q4,1965Q1,1965Q2,1965Q3,1965Q4,1966Q1,1966Q2,1966Q3,1966Q4,1967Q1,1967Q2,1967Q3,1967Q4,1968Q1,1968Q2,1968Q3,1968Q4,1969Q1,1969Q2,1969Q3,1969Q4,1970Q1,1970Q2,1970Q3,1970Q4,1971Q1,1971Q2,1971Q3,1971Q4,1972Q1,1972Q2,1972Q3,1972Q4,1973Q1,1973Q2,1973Q3,1973Q4,1974Q1,1974Q2,1974Q3,1974Q4,1975Q1,1975Q2,1975Q3,1975Q4,1976Q1,1976Q2,1976Q3,1976Q4,1977Q1,1977Q2,1977Q3,1977Q4,1978Q1,1978Q2,1978Q3,1978Q4,1979Q1,1979Q2,1979Q3,1979Q4,1980Q1,1980Q2,1980Q3,1980Q4,1981Q1,1981Q2,1981Q3,1981Q4,1982Q1,1982Q2,1982Q3,1982Q4,1983Q1,1983Q2,1983Q3,1983Q4,1984Q1,1984Q2,1984Q3,1984Q4,1985Q1,1985Q2,1985Q3,1985Q4,1986Q1,1986Q2,1986Q3,1986Q4,1987Q1,1987Q2,1987Q3,1987Q4,1988Q1,1988Q2,1988Q3,1988Q4,1989Q1,1989Q2,1989Q3,1989Q4,1990Q1,1990Q2,1990Q3,1990Q4,1991Q1,1991Q2,1991Q3,1991Q4,1992Q1,1992Q2,1992Q3,1992Q4,1993Q1,1993Q2,1993Q3,1993Q4,1994Q1,1994Q2,1994Q3,1994Q4,1995Q1,1995Q2,1995Q3,1995Q4,1996Q1,1996Q2,1996Q3,1996Q4,1997Q1,1997Q2,1997Q3,1997Q4,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,
"Lesotho, Kingdom of","666","Financial Account, Net (with Fund Record), Other Investment Net (with Fund Record), Net incurrence of liabilities (with Fund Record), US Dollars","BFOLFR_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22982769.6742701","6065766.65840973","469619.666184375","9545361.89050322","3780861.22566869","17102443.2166446","3967580.59078707","3946808.81227141","-9264965.62137691","1912345.60160512","-861901.424878129","3269394.83291389","8949461.68705727","112967.00661529","6283321.09048839","7789158.60349499","1366513.16987074","1386157.31737593","5281054.25984685","5144469.26401887","6483251.08468385","8892188.87728368","9604796.0269295","8666106.66615261","13794789.7911919","6092681.80432778","12026706.8445716","18122429.5520152","-3628328.91709382","19980281.4641698","165666.447336983","19678329.8910533","-186203.589819557","27306728.2326173","16033153.2460586","11604598.6693604","14091700.5223447","17758009.9432227","14472823.137886","3762505.95521676","11856442.132898","-942218.784608083","64852029.6237074","-26032344.2376708","16725551.8299829","6989513.6434524","14155207.7353362","11660726.8180194","23507293.5109661","16474842.6332728","15963889.4247592","-1778263.67218178","516592.96209883","16294977.9855349","13859922.2639799","18329263.3988423","8043871.14268801","943394.619807768","10168019.4228956","25234030.9419663","8901406.22052648","30733117.7220531","22251329.8392457","7345209.32484049","22262782.7233749","56659586.6097358","-64003926.9758748","3587729.39038321","34082570.9147728","11689040.3818962","-845818.459430184","-6809670.75131303","-6163474.32446469","-12303927.0533368","-344861.021102311","3173977.29824688","-27237615.4251699","-4383684.77321566","9672309.29712684","3066367.92371194","2755863.39578053","-4770355.41364347","6103283.36124518","-4007982.1638687","-5293950.42489401","8191959.15725996","3129617.74162888","3905802.41075552","4325915.36231758","-1596045.65685557","2658815.53007842","3115679.94219856","-16042001.6233558","-15061464.5862181","-30347415.5728391","-16231216.9979628","-29085110.7596654","-8998547.62927341","-5099128.58346459","-5590735.81039547","14698923.6639246","3326102.17039953","2654038.9565519","940809.716495786","-1715804.24334668","8866500.90028295","-6252279.71468492","22350837.8741815","8384623.31631358","5985033.80338139","48966264.757401","45798679.9272134","-45928846.2185446","46053210.6556192","-3707481.24124941","-8199155.53368864","-1044955.48863621","55538429.0021603","8388216.95021915","30888371.6917802","11773.941487189","89398155.3757939","28351967.5320294","17736842.2865182","51819214.6303933","36018945.5347506","-1857926.57105473","35023652.2551328","29815720.2137413","29974297.5170356","7769070.31594735","9423065.44649551","57903788.3894287","12589604.8499332","27420874.6789081","1384532.63259852","5094328.3029332","17437073.5390598","11053240.4997119","2869812.62005894","14450105.8956731","10168693.8463028","14612000.5549692","6800294.53237565","20722257.7587282","-4603565.31831608","16594948.8392988","-9188323.97319147","63963539.66847","-1937282.06667281","44705387.0484313","-2810445.96425604","-420572.914500303","-4346480.4480956","46931665.3310734","-9837109.60928388","5414660.31059437","578753.898155338","111459890.656189","10672817.0955259","6008779.15009","-7360556.20938828","21794141.7674878","7782974.05072192","-5841379.29102864","-6781469.04937966","-2444068.36658404","35807295.194423","-25541952.2416756","-17588486.6291798","21188511.3884386","11446556.7124448",
"Lesotho, Kingdom of","666","Financial Account, Net (with Fund Record), Other Investment Net (with Fund Record), Net incurrence of liabilities (with Fund Record), US Dollars","BFOLFR_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","439","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2816901.4084507","-45774647.8873239","124929577.464789","-119577464.788732","-88873239.4366197","6338028.16901409","314507042.253521","-523239436.619718","-175070422.535211","-22394366.1971831","-5352112.67605634","-20563380.2816901","4084507.04225352","17605633.8028169","-7464788.73239437","985915.492957746","-61408450.7042253","-32816901.4084507","23521126.7605634","150985915.492958","34788732.3943662","25070422.5352113","13521126.7605634","-3380281.69014082","46619718.3098591","-7887323.94366193","21549295.7746479","-30140845.0704225","17746478.8732394","-7605633.80281694","-19859154.9295775","22957746.4788732","24647887.3239437","12816901.4084507","5774647.88732382","-9718309.85915493","16901408.4507042","12676056.3380282","54225352.1126761","-64366197.1830986","1549295.77464789","-40000000","-7605633.8028169","10563380.2816901","17183098.5915493","1971830.98591549","1267605.63380282","25633802.8169014","33098591.5492958","-21971830.9859155","112535211.267606","56619718.3098591","-20985915.4929577","-1690140.84507042","-18450704.2253521","-4647887.32394366","15352112.6760563","29436619.7183099",,,
"Jordan","439","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Indonesia","536","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Equity and Investment Fund Shares, US Dollars","BFPLE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","325000000","250000000","669000000","561000000","501000000","121000000","275000000","1003000000","175000000","352000000","407000000","559000000","443000000","266000000","130000000","980000000","372000000","245000000","-181000000","-5423000000","-3548000000","-848000000","132000000","-107000000","-1628000000","975600000","-385200000","255250000","211779187.343479","-892312220.46297","-156271187.220036","-184375972.495706","-35033537.8188204","168579510.330408","29605992.5724493","278938546.867638","46906514.7481113","40726503.9125187","216995437.255887","571922624.03364","17980054.5757998","8592800.41799576","441610726.092533","662307529.454425","706043711.072315","158700844.373172","333795172.110725","843989428.239551","-179731509.534913","-1568681542.96423","816594814.97604","766543874.308012","515550893.642226","358346195.137668","401229108.58016","622463674.624639","362140000","1282240000","1262420000","652160000","11213761.973916","519461815.640171","-98031036.8437358","-110168778.017879","-445861241.313069","417989448.386506","544830437.319968","270320305.784659","372832987.256772","420327689.963777","1291961459.14447","46441352.8558744","-801922992.198851","805252487.242778","-1072468095.47161","743033489.442169","1089002975.06939","-874695471.095065","1513264437.29765","-29930335.3302275","1936359333.32375","-1999853756.5488","-812387666.296836","-980103208.37779","1622524545.0171","1703931329.365","395318673.796755","-462522395.601871","437324861.822804","-88496726.1275924","-1199785129.4316","-695777913.805012","313716550.507648","666524585.173057","1637460409.98721","-1299063032.57282","626072805.217446","1028701867.4011","-2038559679.15911","-2153884042.61344","-1713563660.41379","-1861816060.81348","-118170618.598291","25259114.8551073","1119899169.72411","-136021532.653425","-1189757219.8476","-190996320.9262","-714318400.2013","-1468754729.4639","-1893931911.50748","-284637767.42655","846743812.482055","343729761.767157","1131009922.10847","809542326.970884","2110197135.77209","-1343950406.50518","1215446948.70486","-1310757489.93677","242794817.486138","590559218.38581","-156904025.166365","-411754864.500452","1109149838.88525","-2354452185.96438","2358059206.20947","-2144902562.17066",
"Indonesia","536","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Equity and Investment Fund Shares, US Dollars","BFPLE_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","439","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Equity and Investment Fund Shares, US Dollars","BFPLE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0","0",,,,,,,,,"18194640.3385049","-3102961.91819464","4654442.87729196","2115655.85331453","3667136.81241185","1692524.68265162","-15937940.7616361","-6205923.83638928","16784203.1029619","-22566995.7686883","-58956276.4456982","8040255.48548819","-40197499.0103423","-52045133.9915374","-67559943.5825106","-72919605.077574","-8462623.41325811","-5782792.66572637","-33145275.0352609","-10437235.5430183","-81100141.0437236","-1833568.40620592","12411847.6727786","-19322990.1269393","-19322990.1269393","120028208.744711","133427362.482369","-65021156.5585331","-39915373.7658674","138787023.977433","2820874.47108604","41889985.8956276","-91960507.7574048","175599435.825106","106064880.112835","156276651.422014","34696778.8319184","227289807.421324","174647887.323944","84507042.2535211","10563380.2816901","60281690.1408451","-68169014.084507","-32253521.1267606","5492957.74647887","-6056338.02816901","-26338028.1690141","6338028.16901409","61971830.9859155","46760563.3802817","1971830.98591549","-1267605.63380282","12394366.1971831","11408450.7042254","8028169.01408451","21267605.6338028","26901408.4507042","75774647.8873239","21690140.8450704","34084507.0422535","-23380281.6901409","-16760563.3802817","-9295774.64788732","18309859.1549296","17746478.8732394","-5774647.88732394","-18309859.1549296","20920140.8450704","172535211.267606","26478873.2394366","-30281690.1408451","164929577.464789","-577464788.732394","64647887.3239437","25070422.5352113","11267605.6338028","-7042253.52112676","-12112676.056338","66056338.028169","-5633802.81690141","-59577464.7887324","2535211.26760563","-9295774.64788732","4084507.04225352","-50000000","-21830985.915493","-15633802.8169014","-7746478.87323944","-10140845.0704225","-17746478.8732394","-11830985.9154929","-46056338.028169","-19718309.8591549","-80281690.1408451","-20422535.2112676","24788732.3943662","-14366197.1830986","-19718309.8591549","-26478873.2394366","18309859.1549296","-34084507.0422535","9154929.57746479",,,
"Jordan","439","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Equity and Investment Fund Shares, US Dollars","BFPLE_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,"","","","",,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Nepal","558","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",
"Nepal","558","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"K","","","","","","","","","","","",
"Nepal","558","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Equity and Investment Fund Shares, US Dollars","BFPLE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",
"Nepal","558","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Equity and Investment Fund Shares, US Dollars","BFPLE_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"K","","","","","","","","","","","",
"Zambia","754","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85208146.1080647","20748992.5083906","157347959.667103","256503555.963307","256450444.331416","396436941.049812","406391740.562583","68322904.9383998","338188253.4652","450093532.003239","459734821.696378","366966471.736223","247826429.17593","270368592.752443","-74835705.6755809","10051958.1558958","323716687.020409","195403547.612456","747037268.664678","712684358.888908","883318840.879221","589345280.268852","-119650395.992482","1356471128.60372","390103585.687669","651697509.123622","680716711.71803","578699273.244608","-443090140.052331","522239930.202267","3275637407.07456","1825067960.26922","676086588.271095","885761873.985438","222703834.673414","388370135.922199","1054630952.35938","1511609807.38103","455766554.767451","278404442.661708","922367567.685173","436129080.074848","730086374.895187","1509571205.93384","629773564.813328","640159126.129906","60905553.2393561","-473735053.838577","972730026.393523","191912937.170494","-445682580.761444","1044733914.84869","950702525.01157","249229208.965382","80071499.6964063","311374519.45214","538354626.056515","3282922.1016916","-576516728.175128","566127147.772414","801366712.066459","512348245.566585","701377187.848747","926209381.097048","465701755.172179","2121681683.08974","762101531.285374","1251350095.38768","418356172.279016","388737582.777733","607547697.766998","514246594.187437","275796549.972742","-362032064.145418","52954681.545588","-555119135.580339","-55660489.9122335","291927904.937317",,,
"Zambia","754","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Eswatini, Kingdom of","734","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12242555.562322","54448524.6102284","-74441710.0417195","729660.074866567","-12102979.0501638","57683943.987891","-22490401.9656329","95757759.0296825","1121441.85784816","-26447822.2400841","59452969.7610119","97285744.9260631","-17298131.8635122","15060861.9833438","60634597.1720173","72474823.0046523","-95996723.6300264","45030127.0367858","49813559.5626968","89634502.0706898","-24685143.194319","25545977.0758286","10537421.5014437","63847033.9282828","-111147908.647531","90855735.7574668","103950310.960325","113661511.032518","114905995.201594","-79938868.5552327","121232860.98386","117606084.385901","133603285.769495","796676.742084586","-9303197.48506949","9247444.3989915","96543653.0392302","-1518854.57336041","81788835.8978534","64681619.9693986","-17202527.2612168","60367379.5710953","-4430717.91940401","10312806.0368814","8206498.29841845","120817481.796699","195523534.517651","-72313517.5598107","86085813.8750753","-51341926.4807849","65484689.9053594","-95492601.1728636",,,,,
"Eswatini, Kingdom of","734","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,,,
"Indonesia","536","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","47000000","0","0","0","200000000","40000000","75000000","0","38000000","80000000","250000000","0","-6000000","-4000000","0","0","0","-4000000","-31000000","300000000","-7000000","-25000000","0","0","-23000000","-14000000","-51000000","-26000000","-26000000","-69000000","23000000","0","-118000000","-55000000","0","0","-5000000","-48000000","-40000000","0","-5000000","-7000000","0","0","-88000000","0","0","0","0","0","0","0","1350000000","524000000","103000000","200000000","467000000","1179000000","761000000","884000000","653000000","500000000","1149000000","637000000","858000000","827000000","33000000","0","2688000000","-25000000","-170000000","-366000000","-205000000","-219000000","-220000000","-235300000","-215000000","-229250000","-210000000","-407610000","-258230000","34530000.0000003","-54582949.7117869","40697826.5545949","249018327.291559","142940000","-87357293.0648768","-207401732.530094","897501409.421163","-320532978.65275","751210594.826558","1004815000","8629000","590221000","409962000","913745789.689269","827094749.515512","1383022739.5524","2310996605.38304","3588936649.96912","-969119665.875654","138094345.004144","1451617475.92715","2626150000","4425080000","459990000","-1088820000","2795357852.83151","3608499094.10791","225985610.072","-3893672967.30063","2262782819.91192","1113557327.88425","2758513788.42508","3557830803.31972","6195848785.36619","820378117.691042","4822530191.72818","1742964095.87186","4550629907.40052","4915599960.55896","-3589162164.22026","-555143971.795931","1996017832.4733","4932952494.64274","1673745855.58654","5075010480.57244","2849249490.90888","5590892267.27152","2994850862.60581","2566360438.93597","6641991631.86673","7333711346.76846","5714509426.34574","530428696.659895","8046888028.91929","6354166535.18763","-304837397.778188","4901630735.4359","4290986272.15983","7235594096.27538","2987784585.68692","944522370.03774","6929241546.90801","7320607612.31992","6610268670.10217","6092344630.12824","2007929879.23223","3219012538.93384","1460610503.39347","11463942058.775","4282135139.29099","4723978484.67021","5834080942.01016","7137355528.30654","-5540514825.63923","11393279567.0045","186460775.396105","2889872030.87771","4393440530.77663","4311378091.92634","387857153.749876","-5360585362.1468","-3915534251.81661","-970143397.025244","-2712001487.18247","341376356.525631","4045010524.32356","-2412478166.42537","-2319341080.20934","5526585866.45042","-1897952039.04893","6599053432.90349","8458360949.84587","84778173.9472127",
