"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,"Base Year",
"Malta","181","Other Depository Corporations Survey, Claims on State and Local Government (Euro Area-Wide-Residency), Euros","FOSAOGEA_EUR","Value",,,,,,,,,,,,,,"25890020.2349354","21000021.612842","20961237.067882","14930000","14110000","9309973.59043161","9380000.00000001","5320000","5299589.40192129","5290000","5180404.30846081","5100000","5330000","24530000","24520000","49070000","59779585.7746287","109950000","139470000","146430000","223630000","233900867.323758","278731042.322384","273940000","330170000","340210000","194910000","191130624.448382","176530000","192660000","184580000","127590000","140760000","214740811.22036","204890000","214560000","221400000","218750000","269780000","294201213.215859","482950000","515690000","546130000","485660000","357580000","357230000","354800000","351878609.665428","268163881.460065","307016588.541667","284972158.730159","252994117.891241","100930000","101210000","90670000","83430000","78830000","78360000","77910000","77480000","77010000","1670000","1600000","1550000","1480000","2820000","2759674.34287044","2676927.29438647","2680000","3230000","3180407.85781104","3110000","4080000","4090000","4080000","4170000","4170000","5080000","4560539.2305362","4620000","",
"France","132","Other Depository Corporations Survey, Net Claims on Central Government (Euro Area-Wide-Residency), Euros","FOSGEA_EUR","Value","199788000000","224570000000","236684000000","236627000000","224753000000","216507000000","208315000000","220563000000","207155000000","217349000000","213266000000","238076000000","221243000000","240157999999.999","249778000000","246463000000.001","279704000000","292138000000","306846000000","300709000000","284906000000.001","287590000000","274518000000.001","281544999999.999","296802000000","290439000000","284826000000","298271000000","297991000000","319370000000","311622000000","349845000000","318664000000","299189000000","296859000000","283355000000","275511000000","159551000000","142727000000","159913000000","163799000000","182790000000","200857000000","209847000000","223118000000","229591000000","219882000000","215606000000","227579000000","221230000000","218027000000","239596000000","247514000000","237825000000","224484000000","239417000000","221293000000","229923000000","216155000000","207057000000","203101000000","200989000000","203057000000","180377000000","162766000000","165927000000","156817000000","148304000000","144664000000","159473000000","170765000000","160675000000","155152000000","189828000000","238226000000","237517000000","208755000000","241974000000","202322000000","187854000000","189714000000","199543000000","191250000000","193106000000","192901000000","174543000000","137378000000","149757000000","171529000000","153238000000","137816000000","216547000000","234561000000","",
"France","132","Other Depository Corporations Survey, Claims on Public Nonfinancial Corporations (Euro Area-Wide-Residency), Euros","FOSAONEA_EUR","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"France","132","Other Depository Corporations Survey, Claims on Other Financial Corporations (Euro Area-Wide-Residency), Euros","FOSAOFEA_EUR","Value","146037055342.13","166636066321.967","165791593098.631","152756459100.318","139580848701.415","161958000000","170260000000","196097000000","213863000000","219224000000","232695000000","228787000000","246653000000","262475000000","268669000000","272565000000","245492000000","275425000000","274777000000","298013000000","591691000000","668385000000","751597999999.999","823197000000","818510000000","872869000000","860352999999.999","836827000000","870998000000","846478000000","765672000000","765710000000","711579000000","750079000000","815331000000","839579000000","779140000000","776649000000.001","765018000000","858322999999.999","792535000000","800471000000","793394000000","779374000000","766038000000","784721000000","773383000000","753318000000","700478000000","721716000000","749964000000","780036000000","814023000000","910651000000","809405000000","812017000000","785373000000","811209000000","850740000000","870706000000","816810000000","835475000000","832820000000","839533000000","751714000000","882969000000","913472000000","909986000000","891613000000","938781000000","967390000000","976762000000","892279000000","1069904000000","987793000000","949486000000","893300000000","931933000000","937589000000","930670000000","889247000000","978099000000","984798000000","1030254000000","941441000000","945048000000","956291000000","977089000000","959459000000","1041750000000","1081364000000","1121129000000","1123398000000","",
"Slovenia, Rep. of","961","Other Depository Corporations Survey, Net Claims on Central Government (Euro Area-Wide-Residency), Euros","FOSGEA_EUR","Value",,,,,,,,,,"2372000000","2362000000","2257000000","2390171697.08686","2834390000","2844089999.72567","2777600000","2979100000","3046100031.40121","2882370000","2992160000","3311220000","4542161920.26243","4544569979.08937","3873960000","3540250000","3003670000","2987782776.54682","2643800000","2835510000","2519600000","1974020000","1450490000","1822540000","2138505571.10615","1951210000","2298655998.61955","2311260000","932470000","1598910000","1675165318.3478","2573870000","3327250000","3048023842.83468","3544750000","3346549926.0308","3252010000","2639993582.93081","2196600078.51153","6244153490.44754","6196830000","5606910000","5670750000","6747530958.06865","7022701863.18363","6834111891.67598","6784983731.83805","6873139862.65625","7272976302.66133","7212734031.17453","7216281668.19709","6633130653.73563","6358548147.78226","6301406442.80023","6296147782.51656","5995287165.93186","5863839808.49502","5946873137.41969","5862647518.01802","6003470247.14937","5754795098.42198","6059521424.18716","6114114602.01472","5833761627.65312","5814641720.64079","6022707532.08255","5964471123.04713","5695741526.01156","5879938042.10526","5894672918.68373","5451862507.87156","4582826484.70846","4760267580.49134","4740654545.45455","4378454409.62099","4261730362.53776","4515462118.84285","4761964252.33645","4705631673.18217","4990174423.65269","5992120118.62506","6054023244.13051","6302594750.73314","6889773159.69842","",
"Belgium","124","Other Depository Corporations Survey, Claims on Other Financial Corporations (Euro Area-Wide-Residency), Euros","FOSAOFEA_EUR","Value","37890000000","38191000000","41194000000","38585000000","40839000000","43037000000","42670000000","40484000000","45945000000","44728000000","45621000000","45489000000","47112000000","45341000000","46636000000","46070000000","53068000000","66333000000","71960000000","75423000000","77111000000","79860000000","93064999999.9999","107682000000","121220000000","125143000000","160780000000","158816000000","159767000000","163199000000","173125000000","173200000000","189296000000","167550000000","177381000000","180237000000","178550000000","167359000000","163755000000","172196000000","178791000000","173957000000","174815000000","177886000000","169578000000","175663000000","175808000000","171584000000","162315000000","164906000000","169576000000","166679000000","319289000000","336934000000","290819000000","288689000000","278225000000","302060000000","316526000000","305972000000","282161000000","272919000000","270233000000","199683000000","196172000000","192841000000","190303000000","186563000000","194102000000","200724000000","204755000000","208731000000","204370000000","196029000000","191647000000","181488000000","177914000000","167375000000","165162000000","163726000000","165024000000","171086000000","176289000000","187430000000","178298000000","175206000000","178151000000","179833000000","173843000000","173621000000","174376000000","178254000000","183718000000","",
"Belgium","124","Other Depository Corporations Survey, Claims on Private  Sector (Euro Area-Wide-Residency), Euros","FOSAOPEA_EUR","Value","192820000000","197001000000","196924000000","195049000000","194114000000","192393000000","195921000000","195817000000","195333000000","198434000000","197776000000","199944000000","203589000000","207753000000","212120000000","215396000000","223461000000","228911000000","233591000000","239307000000","244534000000","252694000000","256100000000","259021000000","267290000000","274042000000","264672000000","268457000000","250804000000","243678000000","242025000000","237216000000","225548000000","231064000000","229629000000","228041000000","228432000000","229945000000","237828000000","238400000000","230583000000","232884000000","234538000000","228220000000","231447000000","234905000000","238326000000","239720000000","241632000000","243730000000","250350000000","253273000000","255298000000","262109000000","269030000000","273416000000","276710000000","279937000000","280965000000","284344000000","297257000000","299620000000","300493000000","302424000000","312192000000","318268000000","331119000000","335022000000","337752000000","342209000000","351703000000","355861000000","362180000000","375428000000","379467000000","376825000000","381282000000","387808000000","394737000000","400841000000","406307000000","412261000000","430656000000","435860000000","438535000000","438869000000","442146000000","443637000000","449732000000","450209000000","454298000000","449967000000","457442000000","",
"Finland","172","Other Depository Corporations Survey, Claims on Other Financial Corporations (Euro Area-Wide-Residency), Euros","FOSAOFEA_EUR","Value","1962483870.96774","3620509677.41935","3552378494.62366","3683223655.91398","3795965913.97849","4151000000","9233000000","9750000000.00001","21297000000","21544000000","18562000000","21105000000","29590000000","26367000000","37907000000","36438000000","34030000000","29540000000","30907000000","30811000000","30049000000","29701000000","37825000000","39259000000","38121000000","46032000000","52697000000","53230000000","95168000000","100460000000","86380000000","92421000000","83919000000","102721000000","134973000000","152424000000","111193000000","97647000000","97239000000","175424000000","190782000000","186265000000","180415000000","175965000000","142628000000","126055000000","107478000000","102967000000","98472000000","104246000000","117469000000","136097000000","145994000000","170576000000","123288000000","127156000000","115914000000","126858000000","123086000000","116402000000","100581000000","27458000000","24967000000","23856000000","22776000000","22415000000","23063000000","22253000000","60283000000","64482000000","67825000000","80352000000","66616000000","85584000000","76122000000","73522000000","72931000000","62829000000","57936000000","56554000000","55393000000","56312000000","69052000000","83832000000","71449000000","65265000000","66260000000","68835000000","57996000000","54168000000","51133000000","49267000000","52521000000","",
"Latvia","941","Other Depository Corporations Survey, Claims on Other Financial Corporations (Euro Area-Wide-Residency), Euros","FOSAOFEA_EUR","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1100000000","1052000000","1029000000","948000000","1014000000","1022000000","1035000000","1069000000","1040000000","1012000000","1053000000","1066000000","1174000000","1191000000","1164000000","1238000000","1298000000","1330000000","1414000000","1427000000","1335000000","1437000000","1736000000","1788000000","1785000000","1844000000","1749000000","1775000000","1839000000","1954000000","1964000000","2103000000","1994000000","2005000000","1976000000","1990000000","2007000000","1916000000","1706000000","1684000000","1732000000","1668000000","2435000000","2467000000","2547000000","2569000000","2706000000","2818000000","2993000000","2904000000","2898000000","2970000000","3008000000","2930000000","2945000000","3020000000","3049000000","2698000000","",
"France","132","Other Depository Corporations Survey, Claims on Private  Sector (Euro Area-Wide-Residency), Euros","FOSAOPEA_EUR","Value","1234510944657.87","1256222393678.03","1253682556901.37","1260486120899.68","1262964151298.59","1272943000000","1290296000000","1289161000000","1290535000000","1308450000000","1340446000000","1352205000000","1373309000000","1390676000000","1428806000000","1448643000000","1489351000000","1541041000000","1583362000000","1614774000000","1646359000000","1693171000000","1756746000000","1785859000000","1838693000000","1881136000000","1919652000000","1943766000000","1973947000000","1964939000000","1945714000000","1941575000000","1959753000000","1978798000000","1996031000000","2015971000000","2035968000000","2035719000000","2089092000000","2095029000000","2103180000000","2114605000000","2129730000000","2123229000000","2127223000000","2127424000000","2130792000000","2138939000000","2140889000000","2145788000000","2117881000000","2124804000000","2124269000000","2147698000000","2169151000000","2185805000000","2192934000000","2214093000000","2222387000000","2235289000000","2261997000000","2313960000000","2334441000000","2349892000000","2396333000000","2420543000000","2467133000000","2503908000000","2531659000000","2591126000000","2613736000000","2650638000000","2672083000000","2710420000000","2793359000000","2862468000000","2929935000000","2940660000000","2967912000000","3004395000000","3052406000000","3056932000000","3090471000000","3135828000000","3183732000000","3188954000000","3193661000000","3198243000000","3218510000000","3207240000000","3209408000000","3173846000000","3189263000000","",
"Luxembourg","137","Other Depository Corporations Survey, Claims on Other Financial Corporations (Euro Area-Wide-Residency), Euros","FOSAOFEA_EUR","Value","30717053793.1035","32483428965.5173","35508278620.6897","33128016551.7241","31446602758.6206","31778000000.0001","32779000000","34988000000.0001","31998000000","37463000000","37855000000","37885000000","38899000000","43332999999.9999","47770000000","50128000000.0001","58586000000","71288000000","74338000000","79232000000","71610000000","69420000000","77073000000","80310000000","89511000000","92454000000","92228000000","99527000000","84421000000","82303000000","86494000000","85672000000","79382000000","78496000000","101464000000","104712000000","100975000000","98571000000","101070000000","111803000000","100013000000","93849999999.9999","92324000000","90885000000","91022000000","89756000000","86763000000","82294000000","77600000000","75071000000","78212000000","86593000000","86420000000","96982000000","81465000000","88731000000","86413000000","86235000000","87031000000","82908000000","83021000000","81476000000","79479000000","79607000000","77513000000","77547000000","83295000000","83616000000","81697000000","84837000000","84608000000","91863000000","89936000000","93298000000","92441000000","89434000000","84540000000","88144000000","85722000000","85925000000","90810000000","105947000000","112085000000","118487000000","112459000000","109340000000","107256000000","111718000000","107420000000","114481000000","115064000000","119747000000","125485000000","",
"Ireland","178","Other Depository Corporations Survey, Claims on Private  Sector (Euro Area-Wide-Residency), Euros","FOSAOPEA_EUR","Value","109923592643.678","111643672643.678","116542677701.149","121040838160.919","124416724137.931","127811000000","131615000000","138437000000","146677000000","158002000000","166504000000","180704000000","191336000000","198900000000","212810000000","225753000000","239199000000","254539000000","270813000000","283889000000","299494000000","310890000000","326189000000","336829000000","343435000000","352744000000","355851000000","361692000000","344492000000","344132000000","339264000000","329967000000","317730000000","306688000000","289111000000","275310000000","242698000000","240052000000","235888000000","234820000000","216098000000","213225000000","212185000000","209107000000","211585000000","209402000000","205817000000","206531000000","201594000000","197142000000","184381000000","174529000000","174927000000","169996000000","167046000000","163783000000","155676000000","150178000000","148473000000","147913000000","144955000000","147274000000","148674000000","148844000000","150012000000","149248000000","151844000000","151690000000","161674000000","159459000000","161440000000","164090000000","159742000000","157685000000","154832000000","153031000000","148067000000","147369000000","147864000000","143836000000","144972000000","164929000000","166102000000","166540000000","164649000000","164665000000","166165000000","165937000000","165367000000","162058000000","163847000000","167534000000","168119000000","",
"Slovak Rep.","936","Other Depository Corporations Survey, Net Claims on Central Government (Euro Area-Wide-Residency), Euros","FOSGEA_EUR","Value",,,,,,,,,,,,,,,,,,"4645730000","3653600000","4348750000","5597450000","6067210000","4759930000","4473080000","5021980000","5122830000","4718180000","4455310000","5383140000","7696249504.98543","8041580000","8755570246.9777","10269560000","11783190000","11748460000","12347080034.7993","11317709967.044","10990230057.7933","10798240000","10755170000","11363790000","11909710004.7828","11589390000","12233288928.076","11744370000","11183830004.943","11826930000","11260830000","10999300000","11288639969.4739","10984980000","10277699977.8332","10612210027.0298","10994337604.2575","10759796652.7157","10408463426.2881","10429471447.9024","10029029228.9756","10323018348.5893","10204905720.7158","9696687084.61539","8486535838.47073","7819401307.91367","7726451929.92701","7552622374.07848","7686838486.79679","7152945280.99547","7276228609.15565","6668998458.17452","7122748931.22677","6711574015.61224","7348314273.71134","7713485933.98058","8425387248.25243","9902930822.10216","8701984277.29941","8940488148.03997","8872295227.25552","9563953416.93393","9136705767.10526","9585480582.59689","9878710718.31453","8631796111.11111","8907266195.50858","9051483207.07071","8583537845.96118","9415119961.7347","9518654636.39124","10063926926.4787","10590232819.9321","10208182849.652","10673043918.3425","11295039757.8692","",
"Netherlands, The","138","Other Depository Corporations Survey, Claims on Other Financial Corporations (Euro Area-Wide-Residency), Euros","FOSAOFEA_EUR","Value","84073120000","90656250000","90150000000","108295650000","120740000000","140945000000","151320000000","163324000000","167491000000","170824000000","185250000000","191889000000","203139000000","205386000000","213281000000","233854000000","234085000000","239527000000","238411000000","251822000000","272301000000","296836000000","331444000000","348852000000","416449000000","427660000000","471816999999.999","468334999999.999","475876000000.001","498192000000","520935000000","508401000000","544348000000","532656000000","670325000000.001","665689000000","624482000000.001","578857000000","574762000000.001","670171000000","663694972414.295","656145999999.999","696815000000","702169000000","700386000000","679437000000","651216000000.001","623705000000","571380000000","585574000000","624179000000","656025000000","629573000000","706976000000","630231000000","614722000000","598154000000","641010000000","660694000000","648488000000","589140000000","578953000000","549922000000","500530000000","476585000000","471935000000","472701000000","447634000000","444919000000","481664000000","512312000000","557306000000","502940000000","559289000000","557134000000","541406000000","535729000000","549071000000","538138000000","525797000000","547973000000","578736000000","666441000000","698488000000","745659000000","700713000000","739077000000","758605000000","650620000000","629668000000","639292000000","610887000000","606619000000","",
"Italy","136","Other Depository Corporations Survey, Claims on Public Nonfinancial Corporations (Euro Area-Wide-Residency), Euros","FOSAONEA_EUR","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Portugal","182","Other Depository Corporations Survey, Net Claims on Central Government (Euro Area-Wide-Residency), Euros","FOSGEA_EUR","Value","2579000000","2621000000","1791000000","1081000000","480000000","-41000000","2952999999.99999","2992000000","1645000000","2853000000","2855000000.00001","3633999999.99999","2806000000","4355000000","3234000000","2525000000","1860000000.00001","2464000000","817000000","2194000000","1906000000","3721000000","3060000000","3021000000","2325000000","4026000000","3111000000","3535000000","2456000000","2360000000","3589000000","13030000000","12863000000","17950000000","24313999999.9999","17513000000","27812000000","26414000000","27103000000","25707000000","19959000000","25862000000","27523000000","28094000000","25935000000","27810000000","31032000000","33493000000","29799000000","30678000000","32882000000","30415000000","31847497770.2743","31254680464.1775","31784030653.635","35566614592.7884","35652692335.8804","40197642903.8368","40961289051.5148","39588115180.0963","39143453395.3263","41947652892.6111","44248646685.3674","44162611304.7853","43244375590.3078","46595616193.8976","46892389868.2089","47451677918.5904","49865844640.5917","53406658126.7541","53432358763.5521","52802899511.5532","51567333401.9615","53463943749.6519","58573428682.4707","59906261488.7376","58887483363.8739","57086153334.7118","61111970117.1414","56318140000","57530269129.9213","56940850000","55818904086.1481","56041120000","55641990000","56091930000","55741780000","57093151274.9108","56253080261.5208","60675313283.6933","61510360000","58796117144.467","65675470000","",
"Portugal","182","Other Depository Corporations Survey, Claims on State and Local Government (Euro Area-Wide-Residency), Euros","FOSAOGEA_EUR","Value","3254000000","3328000000","3418000000","3573000000","3652000000","3758000000","3762000000","3847000000","3936000000","4057000000","4092000000","4156000000","4133000000","4228000000","4420000000","4515000000","4515000000","4589000000","4588000000","4514000000","4665000000","4759000000","4491000000","4590000000","4609000000","4612000000","4655000000","4924000000","5468000000","5569000000","5655000000","5847000000","5955000000","6173000000","6402000000","6638000000","6595000000","6737000000","6897000000","6947000000","6775000000","6739000000","6550000000","6387000000","6085000000","5966000000","5925000000","6279000000","5871000000","5941000000","5895000000","5918000000","6639982229.72571","6699889535.82255","6703169346.36503","6657575407.21159","6460767664.11963","6533557096.16319","6575990948.48522","6650114819.90375","6470316604.67372","6502977107.38888","6511373314.63257","6341108695.21474","6200214409.69223","6064743806.10243","6206440131.7911","6340222081.40963","6243165359.40831","6230511873.24588","6530691236.44793","6368560488.44681","6255836598.03848","6186456250.34806","6452771317.5293","6374538511.26244","6381906636.12607","6264626665.28815","6184699882.85858","6702860000","6379200870.07867","6379150000","6378095913.85186","6518880000","6320010000","6481070000","6814220000","6657848725.08925","6550919738.47916","6722696716.30673","6802640000","6786892855.53298","7024530000","",
"Luxembourg","137","Other Depository Corporations Survey, Net Claims on Central Government (Euro Area-Wide-Residency), Euros","FOSGEA_EUR","Value","30608000000","30775000000","30407000000","35410000000","34656000000","40290000000.0001","40841000000","43235000000.0001","42841000000","44634999999.9999","50102000000","50113000000","49280000000","49841000000","52157000000","51403000000.0001","55786000000","52831000000.0001","51031000000","49240000000","41735000000","43171999999.9999","41643999999.9999","35968000000","31232000000","29648000000","29033000000","32284000000","42781000000","60912000000.0001","65102000000","70819000000","71224000000","67310000000","58246000000","54768000000.0001","49359000000","51510000000","50731000000","44887000000","44003000000","39864000000","37222000000","36871000000","37270000000","35761000000","37155000000","34404000000","35290000000","42170000000","41800000000","47026000000","46766000000","49139000000","46400000000","46637000000","41277000000","43998000000","40410000000","39679000000","36804000000","33904000000","33496000000","31926000000","29311000000","27239000000","27955000000","28732000000","23842000000","26397000000","25165000000","29264000000","24939000000","32139000000","39951000000","41973000000","41554000000","33995000000","29919000000","32579000000","34925000000","32334000000","25241000000","26790000000","28718000000","26301000000","24814000000","21548000000","23947000000","20661000000","19972000000","22443000000","21915000000","",
"Belgium","124","Other Depository Corporations Survey, Claims on Public Nonfinancial Corporations (Euro Area-Wide-Residency), Euros","FOSAONEA_EUR","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Spain","184","Other Depository Corporations Survey, Claims on Other Financial Corporations (Euro Area-Wide-Residency), Euros","FOSAOFEA_EUR","Value","28527334214.2914","29058521381.4483","30036908632.0642","29242013750.8942","32663263731.023","32225000000","32068000000","35028000000","41591999999.9999","45752000000","57122000000","55805000000","65654000000","67895999999.9999","74803000000","73473000000","78807000000","129697000000","134590000000","137654000000","145547000000","162202000000","185315000000","203781000000","285097000000","326416000000","370017999999.999","405590999999.999","503084000000","537604000000","530911000000","531846000000","521251000000","529340000000","565177999999.999","602435000000","572169000000","552352000000.001","567228999999.999","631604000000","638795999999.999","635167999999.999","638626000000","595669000000","636026000000","630735000000","571043000000","550665000000","500650000000","479518000000","477151000000","483081000000","497824000000","518313000000","472660000000","474794000000","445913000000","449453000000","457224000000","446354000000","429042000000","410264000000","395230000000","392043000000","390550000000","378846000000","375594000000","366873000000","358543000000","356398000000","364473000000","382706000000","370015000000","404060000000","405582000000","391251000000","398001000000","360211000000","358486000000","355886000000","351977000000","353381000000","368428000000","389097000000","371136000000","359217000000","363920000000","366398000000","356450000000","357607000000","345291000000","345541000000","351105000000","",
"Luxembourg","137","Other Depository Corporations Survey, Claims on Private  Sector (Euro Area-Wide-Residency), Euros","FOSAOPEA_EUR","Value","77056946206.8966","75279571034.4828","77931871379.3103","76440983448.2759","74060397241.3793","76732000000","75669000000","76559000000","76330000000","75505999999.9999","75652000000","72557000000","70441000000","72065000000","74682000000","77701000000","80234000000","83241000000","86165000000","89642000000","91454000000","98325000000","102778000000","108536000000","110398000000","114805000000","117691000000","119624000000","124829000000","122952000000","119207000000","117646000000","113795000000","115627000000","102981000000","103662000000","104579000000","102772000000","102982000000","100634000000","97602000000","99622000000","97845000000","96292000000","93355000000","96896000000","94696000000","94467000000","93721000000","94517000000","96706000000","100607000000","101839000000","107696000000","112723000000","116474000000","112904000000","120572000000","122813000000","123125000000","121996000000","128008000000","127210000000","128427000000","130784000000","130237000000","131927000000","132579000000","132802000000","134497000000","138166000000","141085000000","138092000000","148757000000","147507000000","143416000000","138701000000","138263000000","138730000000","139729000000","142577000000","148702000000","151236000000","151964000000","148703000000","149907000000","144329000000","142380000000","139588000000","139004000000","140031000000","140138000000","138425000000","",
"Latvia","941","Other Depository Corporations Survey, Claims on Public Nonfinancial Corporations (Euro Area-Wide-Residency), Euros","FOSAONEA_EUR","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Finland","172","Other Depository Corporations Survey, Net Claims on Central Government (Euro Area-Wide-Residency), Euros","FOSGEA_EUR","Value","5670000000","5802000000","5102000000","5004000000","4714999999.99999","1797999999.99999","691000000.00001","1147000000","1625999999.99999","1606000000","924000000","-11000000","-1466000000","317000000","208000000","-1052000000","-1704000000","1350000000","-79000000","-1048000000","-115000000","1251000000","639000000","92000000","-130000000","420000000","-1695000000","-384000000","7000000","6000000","-207000000","1379000000","329000000","-195000000","1437000000","2279000000","3936000000","5435000000","8177000000","8070000000","2433000000","3954999999.99999","2121000000","3960999999.99999","3155000000.00001","3841000000","5532000000","5571000000","6880999999.99999","7516000000","10086000000","9671000000","10352000000","8838000000","8170000000","7249000000","6756000000","7874000000","7298000000","6579000000","5493000000","2868000000","2640000000","2890000000","2805000000","1447000000","1202000000","708000000","2239000000","5056000000","2946000000","2930000000","2121000000","4905000000","3462000000","5955000000","2033000000","3922000000","2483000000","2608000000","994000000.000003","1024000000","2308000000","1111000000","387000000","1054000000","-3063000000","3361000000","-594999999.999997","2245000000","420999999.999999","699000000","1744000000","",
"Italy","136","Other Depository Corporations Survey, Claims on Private  Sector (Euro Area-Wide-Residency), Euros","FOSAOPEA_EUR","Value","793228550576.632","796645220712.15","816228198928.28","819170140915.622","844935582805.887","856086000000","877474000000","889426000000","917918000000","928866000000","957334000000","955885000000","988339000000","1008885000000","1042745000000","1045472000000","1064516000000","1097802000000","1127469000000","1149051000000","1184436000000","1214922000000","1251457000000","1272689000000","1330059000000","1343478000000","1362508000000","1376238000000","1382532000000","1379861000000","1396959000000","1387595000000","1393944000000","1400410000000","1482498000000","1498749000000","1513256000000","1549585000000","1567945000000","1574830000000","1562969000000","1550194000000","1548459000000","1532169000000","1535828000000","1520306000000","1504294000000","1492413000000","1473674000000","1487680000000","1480675000000","1475352000000","1451400000000","1455571000000","1460565000000","1454533000000","1455376000000","1451527000000","1457324000000","1450083000000","1446486000000","1452083000000","1434364000000","1403389000000","1403362000000","1411588000000","1386189000000","1376734000000","1355954000000","1344008000000","1342229000000","1339426000000","1321787000000","1338632000000","1355047000000","1374971000000","1370518000000","1381960000000","1380862000000","1378201000000","1391062000000","1394986000000","1402848000000","1415543000000","1383431000000","1379544000000","1368441000000","1347383000000","1345745000000","1337554000000","1331961000000","1323658000000","1326787000000","",
