block,date,block_ndc_usd_bil,ndc_qoq
W. Europe,2022 Q1,24092.39287496012,0.018901344260292108
Asia Pacific,2022 Q2,13361.877329673416,-0.07321847429840378
Central and E. Europe,2022 Q2,2411.643345689827,0.2814659800688071
Emerging Asia,2022 Q2,30832.978486717762,-0.040488415010045076
Latin America,2022 Q2,1377.5248694811594,-0.05852500393035631
ME/Africa,2022 Q2,620.2975564885407,-0.05241477865729638
North America,2022 Q2,14678.75,0.03482255899431497
W. Europe,2022 Q2,23434.3504199142,-0.027313287578414003
Asia Pacific,2022 Q3,12890.69681727368,-0.0352630473079828
Central and E. Europe,2022 Q3,2287.2808767335146,-0.05156752103439233
Emerging Asia,2022 Q3,29710.452354125835,-0.03640667193652691
Latin America,2022 Q3,1429.1183441346984,0.03745375186799471
ME/Africa,2022 Q3,609.3450759593653,-0.01765681714301215
North America,2022 Q3,14908.806999999999,0.015672792301796745
W. Europe,2022 Q3,22759.364611632627,-0.02880326512946485
Asia Pacific,2022 Q4,14179.422154611486,0.09997328737193634
Central and E. Europe,2022 Q4,2149.9192929935575,-0.06005453249629944
Emerging Asia,2022 Q4,30334.859462608678,0.02101641203709681
Latin America,2022 Q4,1500.2220989545435,0.04975358066857427
ME/Africa,2022 Q4,622.6811343884718,0.021885888563405453
North America,2022 Q4,15299.807,0.02622610917157897
W. Europe,2022 Q4,24509.454100080646,0.07689535794657121
Asia Pacific,2023 Q1,13992.173586494528,-0.013205655778861236
Central and E. Europe,2023 Q1,2190.731432306675,0.018983102968618937
Emerging Asia,2023 Q1,32362.01231811813,0.06682585287755027
Latin America,2023 Q1,1607.6596097988258,0.07161440357341231
ME/Africa,2023 Q1,612.8527508736731,-0.015783975090960523
North America,2023 Q1,15378.309000000001,0.005130914396501929
W. Europe,2023 Q1,24754.382281251477,0.00999321242205986
Asia Pacific,2023 Q2,13614.483713211648,-0.026992937941209605
Central and E. Europe,2023 Q2,2101.9187807524418,-0.04054018226265188
Emerging Asia,2023 Q2,31316.641962580776,-0.032302390384793656
Latin America,2023 Q2,1657.2296235333458,0.030833650004258528
ME/Africa,2023 Q2,595.1242812649177,-0.028927780096413058
North America,2023 Q2,15545.467,0.010869725663595453
W. Europe,2023 Q2,25046.83091103897,0.011814014442565579
Asia Pacific,2023 Q3,13378.159524490435,-0.01735829236711206
Central and E. Europe,2023 Q3,2029.7433193108952,-0.03433789264479059
Emerging Asia,2023 Q3,31200.316740862178,-0.0037144857950476284
Latin America,2023 Q3,1646.1070883141954,-0.006711523292370458
ME/Africa,2023 Q3,590.9589177630905,-0.0069991489726715095
North America,2023 Q3,15580.993,0.0022852964147039856
W. Europe,2023 Q3,24643.38275320967,-0.016107752683853005
Asia Pacific,2023 Q4,14154.89253019272,0.05805978051617444
Central and E. Europe,2023 Q4,2178.9111357399483,0.07349097544003547
Emerging Asia,2023 Q4,31961.241064279577,0.024388352520179346
Latin America,2023 Q4,1670.7714802111002,0.014983467401360917
ME/Africa,2023 Q4,612.10466088988,0.035782086522749834
North America,2023 Q4,15727.141,0.009379889972352728
W. Europe,2023 Q4,24988.35185898841,0.01399844774694392
Asia Pacific,2024 Q1,13485.330411769757,-0.04730252221942133
Central and E. Europe,2024 Q1,2170.187707403866,-0.004003572331608529
Emerging Asia,2024 Q1,32840.916973686,0.027523208740150018
Latin America,2024 Q1,1652.8416441287347,-0.01073147123632967
ME/Africa,2024 Q1,603.0395251166461,-0.01480978066733718
North America,2024 Q1,15681.937999999998,-0.0028742032642805615
W. Europe,2024 Q1,24674.87554212128,-0.012544897664164001
Asia Pacific,2024 Q2,13097.862676031264,-0.02873253557067601
Central and E. Europe,2024 Q2,2370.5787746507594,0.09233812658842089
Emerging Asia,2024 Q2,32709.249143274996,-0.004009261693773691
Latin America,2024 Q2,1553.2607807184072,-0.06024827832966406
ME/Africa,2024 Q2,607.1133654659342,0.006755511338166542
North America,2024 Q2,15763.46,0.005198464628542787
W. Europe,2024 Q2,24540.28039318725,-0.005454744795136635
Asia Pacific,2024 Q3,14280.971665374896,0.09032840079387072
Central and E. Europe,2024 Q3,2391.6200990123293,0.008876028329693364
Emerging Asia,2024 Q3,34100.85698714999,0.04254478107337145
Latin America,2024 Q3,1655.5285310349293,0.06584068276623944
ME/Africa,2024 Q3,642.1193049272548,0.05765964225553666
North America,2024 Q3,15848.99,0.005425839251027353
W. Europe,2024 Q3,25536.140069501023,0.040580615231692097
Asia Pacific,2024 Q4,13092.614108741673,-0.0832126541861623
Central and E. Europe,2024 Q4,2263.277043044992,-0.05366364667211965
Emerging Asia,2024 Q4,32594.949197209815,-0.044160408945371654
Latin America,2024 Q4,1596.8079438041982,-0.035469390064828854
ME/Africa,2024 Q4,636.9286932826304,-0.008083562672535405
North America,2024 Q4,15415.170999999998,-0.027372028122927827
W. Europe,2024 Q4,24143.783897505058,-0.05452492695475619
