block,date,med_leverage,lev_qoq
Latin America,2016 Q3,1.035216932847115,0.012664738800454156
Latin America,2016 Q4,0.9927882454050745,-0.030059998051918946
Latin America,2017 Q1,0.9708497953288573,0.017031599017265253
Latin America,2017 Q2,0.952289685267133,0.023987201915318446
Latin America,2017 Q3,0.9435326976963975,0.035357276977862284
Latin America,2017 Q4,0.9227792635265812,-0.02075343416981623
Latin America,2018 Q1,0.9288512854648753,-0.021160486038012793
Latin America,2018 Q2,0.9341706833002552,0.0070741241847994685
Latin America,2018 Q3,0.9576745606297076,0.005319715959843929
Latin America,2018 Q4,0.954148925690393,-0.029246174711015538
Latin America,2019 Q1,0.9791639039915131,-0.008089725488423571
Latin America,2019 Q2,0.9835487661574618,0.010663594221945738
Latin America,2019 Q3,1.0024701277408918,0.01848272943250162
Latin America,2019 Q4,1.0128146502917865,-0.009030075364315882
Latin America,2020 Q1,0.9890670863997958,-0.04813108696861246
Latin America,2020 Q2,0.989561349645767,-0.04408520385725323
Latin America,2020 Q3,1.0048333562764802,-0.006786908267222558
Latin America,2020 Q4,0.996254235073875,-0.0336591852748116
Latin America,2021 Q1,0.9924318397280409,-0.01477073084417535
Latin America,2021 Q2,0.9966653270663832,-0.017571477120703227
Latin America,2021 Q3,0.9743603856603813,0.0034355524040678986
Latin America,2021 Q4,1.2878316189818388,0.009911812755395766
Latin America,2022 Q1,1.3728327508400024,0.017390294937924766
Latin America,2022 Q2,1.3861066195223135,0.021410994686796192
Latin America,2022 Q3,1.4220329692239588,0.022040904823375396
Latin America,2022 Q4,1.3750496564112114,-0.009596191454549263
Latin America,2023 Q1,1.4206325080886435,0.04217583480262066
Latin America,2023 Q2,1.4244643178149101,0.0038318097262666218
Latin America,2023 Q3,1.441803617458994,0.005583098905163952
Latin America,2023 Q4,1.4420873994577872,-0.037083338516196274
Latin America,2024 Q1,1.4176186521963376,-0.01668335451444014
Latin America,2024 Q2,1.4318308028391853,0.003415274977370819
Latin America,2024 Q3,1.4635892633237753,0.03175846048458997
Latin America,2024 Q4,1.4431532771534168,0.0011812114114297945
ME/Africa,1990 Q1,0.9507266604975884,NA
ME/Africa,1990 Q2,0.9558382066693616,0.005111546171773174
ME/Africa,1990 Q3,0.9653852839990146,0.0095470773296529865
ME/Africa,1990 Q4,0.9874882844569903,0.022103000457975808
ME/Africa,1991 Q1,0.9828880069284613,-0.00460027752852904
ME/Africa,1991 Q2,0.9558469638997592,0.014150515527240004
ME/Africa,1991 Q3,0.9984214048239395,0.04257444092418028
ME/Africa,1991 Q4,0.9887979888956261,-0.009623415928313395
ME/Africa,1992 Q1,1.093535530724338,-0.44518882916902097
ME/Africa,1992 Q2,1.0978879167199405,0.0043523859956025035
ME/Africa,1992 Q3,1.0912121587691184,-0.006675757950822092
ME/Africa,1992 Q4,1.0925455978068068,0.0013334390376883998
ME/Africa,1993 Q1,1.1213811674444807,0.028835569637673808
ME/Africa,1993 Q2,1.138730888441678,0.017349720997197338
ME/Africa,1993 Q3,1.1373960981100302,-0.0013347903316477394
ME/Africa,1993 Q4,1.1642640097322174,0.026867911622187046
ME/Africa,1994 Q1,1.1466971075648238,-0.01756690216739354
ME/Africa,1994 Q2,1.1401379957032018,-0.006559111861621836
