"date","CL","RB","HO","NG","TG","LU","HG","AL","LD","TR","TH","ZC","KE","ZS","ZM","RS","KC","SB","SW","CC","CT","LE","GF","HE","LB","CU","XR","ZK"
2019-08-01,74.1500015258789,NA,NA,7.44000005722046,17.2900009155273,NA,NA,41.5400009155273,40.7299995422363,31.6404895782471,6.09999990463257,NA,13.210000038147,68.7399978637695,91.6699981689453,97.2300033569336,NA,2.05999994277954,NA,14.1700000762939,NA,7.75,13.75,44.4000015258789,NA,NA,NA,NA
2019-09-01,73.5100021362305,NA,NA,6.07000017166138,19.5200004577637,NA,NA,41.8199996948242,46.5999984741211,32.0372886657715,6.80999994277954,NA,14.5100002288818,47.2599983215332,76.1999969482422,99.6600036621094,NA,1.75,NA,14.9399995803833,NA,11.3450002670288,13.8599996566772,45.6100006103516,NA,NA,NA,NA
2019-10-01,68.5999984741211,NA,NA,7.28000020980835,19.8799991607666,NA,NA,43.9799995422363,45.0999984741211,29.5702285766602,5.53999996185303,NA,14.8599996566772,43.9799995422363,69.8899993896484,116.040000915527,NA,1.62999999523163,NA,16.4099998474121,NA,12.0699996948242,14.4799995422363,45.1500015258789,NA,NA,NA,NA
2019-11-01,67.8199996948242,NA,NA,6.96000003814697,21.5300006866455,NA,NA,46.4300003051758,44.3899993896484,29.6306114196777,4.73000001907349,NA,17.5400009155273,52.1300010681152,74.5,117.980003356934,NA,1.75,NA,15.789999961853,NA,11.7799997329712,14.9399995803833,43.6699981689453,NA,NA,NA,NA
2019-12-01,68.8399963378906,NA,NA,8.96000003814697,22.3500003814697,NA,NA,47.5200004577637,41.7826995849609,29.4494647979736,5,NA,17.5499992370605,46.5,68.0400009155273,119.76000213623,NA,1.70000004768372,NA,18.0900001525879,NA,16.7999992370605,15.6800003051758,46.8600006103516,NA,NA,NA,NA
2020-01-01,73.7799987792969,NA,NA,9.11999988555908,20.3500003814697,NA,NA,42.939998626709,39.9771003723145,29.4235858917236,5.46999979019165,NA,16.1800003051758,56.0900001525879,76.3000030517578,114.800003051758,NA,1.29999995231628,NA,13.8699998855591,NA,11.6499996185303,15.3599996566772,48.9099998474121,NA,NA,NA,NA
2020-02-01,67.5699996948242,NA,NA,7.98000001907349,17.0599994659424,NA,NA,38.3600006103516,39.3315010070801,27.6724891662598,4.67999982833862,NA,13.5500001907349,51.9900016784668,105,102.290000915527,NA,1.32000005245209,NA,14.8599996566772,NA,10.539999961853,13.9200000762939,42.8400001525879,NA,NA,NA,NA
2020-03-01,66.3600006103516,NA,NA,7.38000011444092,15.6300001144409,NA,NA,22.1399993896484,36.685001373291,31.0194110870361,1.99000000953674,NA,10.9200000762939,60.8600006103516,146.119995117188,87.5899963378906,NA,1.19000005722046,NA,8.86999988555908,NA,5.34000015258789,11.6099996566772,43.0499992370605,NA,NA,NA,NA
2020-04-01,70.2699966430664,NA,NA,11.1899995803833,16.4799995422363,NA,NA,26.1499996185303,33.6699981689453,30.3034477233887,2.01999998092651,NA,13.5200004577637,67.0800018310547,135.169998168945,89.5800018310547,NA,1.03999996185303,NA,11.7299995422363,NA,8.51000022888184,13.0299997329712,39.4700012207031,NA,NA,NA,NA
2020-05-01,72.3300018310547,NA,NA,9.5600004196167,15.3100004196167,NA,NA,30.1100006103516,34.7449989318848,30.7261257171631,2.38000011444092,NA,14.1899995803833,98.0899963378906,179.479995727539,97,20.1399993896484,1.01999998092651,NA,13.1099996566772,NA,6.28000020980835,14.1999998092651,39.4599990844727,NA,NA,NA,NA
2020-06-01,73.2600021362305,NA,NA,9.18000030517578,15.3999996185303,NA,NA,29.2900009155273,37.0550003051758,29.5616035461426,1.69000005722046,NA,13.539999961853,109.5,253.539993286133,94.9300003051758,31.5200004577637,1.22000002861023,NA,15.3500003814697,NA,8.03999996185303,15.1800003051758,36.060001373291,NA,NA,NA,NA
