"date","HYG","JNK","ANGL","SJNK","SHYG","USHY","HYEM.MI","CEMB","XHY.TO","HYD","PGHY","VWEHX","VWEAX","HYT","MHCAX"
2021-03-31,70.1327285766602,85.4461517333984,25.8613510131836,21.1140384674072,35.7526550292969,31.9404106140137,100.96272277832,43.2771759033203,14.9583053588867,52.8785438537598,16.9989490509033,4.76049900054932,4.74299669265747,7.97384834289551,4.51369714736938
2021-04-30,70.5799026489258,86.0735321044922,26.1840801239014,21.2768077850342,36.0011215209961,32.2363700866699,99.1343002319336,43.5760803222656,15.1442260742188,53.4965057373047,17.0796966552734,4.81693649291992,4.80003929138184,8.20435619354248,4.56439399719238
2021-05-31,70.6074295043945,86.137565612793,26.2721710205078,21.3079090118408,36.0908432006836,32.2613983154297,98.4748687744141,43.7812232971191,15.2361373901367,54.0477638244629,17.150899887085,4.82588768005371,4.80895519256592,8.30817794799805,4.58298492431641
2021-06-30,71.5427398681641,87.2765426635742,26.9344844818115,21.5193557739258,36.3942527770996,32.776782989502,102.551345825195,44.0683403015137,15.3442668914795,54.6135406494141,17.1975688934326,4.87460660934448,4.85831737518311,8.53411483764648,4.63409757614136
2021-07-31,71.6177597045898,87.4366760253906,27.1833152770996,21.4935207366943,36.3712577819824,32.8564643859863,100.503112792969,44.1020202636719,15.3692598342896,54.9802589416504,17.0880222320557,4.89989376068115,4.88352155685425,8.67104816436768,4.64469528198242
2021-08-31,72.0537414550781,87.9162063598633,27.4206008911133,21.5775661468506,36.5456619262695,33.0639762878418,102.301559448242,44.4050750732422,15.4434156417847,54.8248558044434,17.205680847168,4.92527103424072,4.90881204605103,8.83731937408447,4.66351222991943
2021-09-30,71.7870864868164,87.7036590576172,27.317289352417,21.5854511260986,36.5320587158203,33.0075225830078,102.771156311035,43.9141502380371,15.3626937866211,54.0949974060059,17.0643310546875,4.91710329055786,4.90149307250977,8.60986042022705,4.67416381835938
2021-10-31,71.5639953613281,87.4203872680664,27.4234085083008,21.5941486358643,36.555347442627,32.9859580993652,101.592178344727,43.7698516845703,15.2825832366943,53.9135246276855,17.0472106933594,4.90068483352661,4.88595056533813,8.64327716827393,4.66015863418579
2021-11-30,70.7273635864258,86.2807769775391,26.9610233306885,21.3735866546631,36.186393737793,32.5689315795898,103.070899963379,43.2898063659668,15.1297187805176,54.3524513244629,16.9356346130371,4.85946226119995,4.84485054016113,8.65501976013184,4.61295509338379
2021-12-31,72.3428955078125,88.3167572021484,27.5856227874756,21.7116947174072,36.7799110412598,33.3072204589844,103.940147399902,43.6973915100098,15.4122886657715,54.6703948974609,16.9882678985596,4.94230222702026,4.92744207382202,8.93389129638672,4.6904354095459
2022-01-31,70.4222946166992,85.8764038085938,26.4477233886719,21.407808303833,36.2521667480469,32.3530502319336,102.571334838867,42.7549057006836,14.9740867614746,52.9715385437012,16.8507251739502,4.80862140655518,4.79416465759277,8.086838722229,4.58445119857788
2022-02-28,69.8172988891602,85.1578903198242,25.9381923675537,21.2858142852783,36.1339950561523,32.1248550415039,98.1151809692383,40.3383827209473,14.9014015197754,52.2566337585449,16.2400226593018,4.76704025268555,4.75354671478271,7.88235235214233,4.56859636306763
2022-03-31,68.9186477661133,84.0104370117188,25.5905342102051,21.1375846862793,35.9776611328125,31.6942310333252,96.1900024414062,39.9919052124023,14.7362480163574,50.5490570068359,16.0537357330322,4.73367738723755,4.72111988067627,7.91282081604004,4.53578519821167
2022-04-30,66.0376586914062,80.3143768310547,24.1969871520996,20.6338691711426,35.0943374633789,30.355899810791,98.8300018310547,38.8167533874512,14.0943651199341,48.5440559387207,15.9436750411987,4.57505226135254,4.5629153251648,7.63176250457764,4.40986728668213
2022-05-31,67.1140289306641,81.4910507202148,24.6624336242676,20.801944732666,35.4334945678711,30.8646984100342,95.6699981689453,38.8020057678223,14.3016014099121,49.3539161682129,15.9943561553955,4.61894083023071,4.60668611526489,7.7163405418396,4.42764520645142
2022-06-30,62.382568359375,75.2800903320312,22.9944400787354,19.6661624908447,33.6045188903809,28.6248073577881,93.2600021362305,37.2846794128418,13.3332853317261,47.8469924926758,15.7082042694092,4.3245530128479,4.31392860412598,7.171058177948,4.17298603057861
2022-07-31,66.5614929199219,80.3870239257812,24.2231159210205,20.6339416503906,35.1939430236816,30.5245990753174,95.9000015258789,37.9370460510254,14.2775468826294,49.1630020141602,15.8401432037354,4.59834814071655,4.5879111289978,7.62333106994629,4.37921667098999
2022-08-31,63.6934509277344,76.9919891357422,23.6226787567139,20.1722278594971,34.2863922119141,29.3380680084229,97.4899978637695,38.0368881225586,13.5648021697998,47.6838493347168,15.8037729263306,4.4550290107727,4.4457745552063,7.32276058197021,4.29413938522339
2022-09-30,61.3110733032227,74.0097045898438,22.589241027832,19.6862754821777,33.5669784545898,28.2078971862793,94.9300003051758,36.3252639770508,12.9505958557129,44.7848739624023,15.6306324005127,4.28638458251953,4.27748012542725,6.59054708480835,4.14845752716064
2022-10-31,63.3746604919434,76.2755279541016,22.9472007751465,20.1874256134033,34.507152557373,29.0988311767578,91.9899978637695,35.4084854125977,13.583833694458,44.0667915344238,15.7215337753296,4.401695728302,4.39255237579346,6.76740503311157,4.24451971054077
2022-11-30,65.5492477416992,79.0348892211914,23.8624401092529,20.7747764587402,35.4584846496582,30.0788326263428,95.1699981689453,37.9484252929688,13.9255571365356,46.7915496826172,16.0744762420654,4.51779222488403,4.50840711593628,7.14085483551025,4.3150486946106
2022-12-31,64.397590637207,77.5476760864258,23.6544647216797,20.5188789367676,35.0486183166504,29.5840473175049,95.8600006103516,38.1969909667969,13.7020034790039,45.9399337768555,16.053617477417,4.49530172348022,4.48596334457397,6.91739130020142,4.30711603164673
2023-01-31,66.7590408325195,80.675422668457,24.5736827850342,21.1791439056396,36.0086059570312,30.6635761260986,98.0899963378906,39.5637130737305,14.1511564254761,47.6575775146484,16.448917388916,4.64731788635254,4.63854217529297,7.40807056427002,4.43257093429565
2023-02-28,65.5005264282227,79.1494293212891,24.0759906768799,20.9689388275146,35.6413421630859,30.1573581695557,98.2300033569336,38.6951446533203,13.9819593429565,46.544132232666,16.4258556365967,4.57200622558594,4.56425619125366,7.21371412277222,4.38146734237671
