"date","^AXJO","CBA.AX","BHP.AX","WBC.AX","CSL.AX","ANZ.AX","NAB.AX","WES.AX","MQG.AX","WOW.AX","RIO.AX","TLS.AX","TCL.AX","SCG.AX","IAG.AX","ALL.AX","SUN.AX","S32.AX","ORG.AX","GMG.AX","AMC.AX","AGL.AX","BXB.AX","FMG.AX","QBE.AX","STO.AX","TWE.AX","ASX.AX","APA.AX","COH.AX","LLC.AX","RHC.AX","AMP.AX","SHL.AX","QAN.AX","CPU.AX","JHX.AX","VCX.AX","DXS.AX","SGP.AX","URW.AX","GPT.AX","AZJ.AX","MPL.AX","MGR.AX","ORI.AX"
1990-10-31,NA,NA,0.791693210601807,0.619666457176208,NA,0.540860235691071,0.7357457280159,0.173388957977295,NA,NA,2.27237606048584,NA,NA,NA,NA,NA,0.744763553142548,NA,NA,NA,0.409110575914383,NA,0.954563021659851,0.00124252529349178,0.387744724750519,0.919168412685394,NA,NA,NA,NA,1.72378385066986,NA,NA,0.0130988685414195,NA,NA,0.941297769546509,NA,NA,0.234268292784691,NA,0.748132944107056,NA,NA,NA,0.94829785823822
1990-11-30,NA,NA,0.821804642677307,0.634151995182037,NA,0.477642774581909,0.73319149017334,0.185392826795578,NA,NA,2.31498456001282,NA,NA,NA,NA,NA,0.8035609126091,NA,NA,NA,0.424507468938828,NA,0.994336485862732,0.00124252529349178,0.404070883989334,0.882885634899139,NA,NA,NA,NA,1.83956062793732,NA,NA,0.0130988685414195,NA,NA,0.962308645248413,NA,NA,0.234268292784691,NA,0.768832564353943,NA,NA,NA,0.882444560527802
1990-12-31,NA,NA,0.779163658618927,0.574456870555878,NA,0.483539789915085,0.706307351589203,0.181391522288322,NA,NA,2.24870610237122,NA,NA,NA,NA,NA,0.815320491790771,NA,NA,NA,0.435504764318466,NA,1.04134154319763,0.000621085986495018,0.414955019950867,0.804272592067719,NA,NA,NA,NA,1.92961013317108,NA,NA,0.0130988685414195,NA,NA,0.988553643226624,NA,NA,0.235534638166428,NA,0.7303906083107,NA,NA,NA,0.89561527967453
1991-01-31,NA,NA,0.786916792392731,0.673083662986755,NA,0.507127046585083,0.789878129959106,0.196729779243469,NA,NA,2.32918524742126,NA,NA,NA,NA,NA,0.921155095100403,NA,NA,NA,0.466298043727875,NA,1.0341100692749,0.00124252529349178,0.414955019950867,0.723643839359283,NA,NA,NA,NA,1.90387988090515,NA,NA,0.0130988685414195,NA,NA,1.15477061271667,NA,NA,0.240599751472473,NA,0.810230612754822,NA,NA,NA,1.00098180770874
1991-02-28,NA,NA,0.821804642677307,0.714610517024994,NA,0.526291847229004,0.843794941902161,0.194729164242744,NA,NA,2.6037654876709,NA,NA,NA,NA,NA,0.901556015014648,NA,NA,NA,0.501490473747253,NA,1.13535141944885,0.000621085986495018,0.476177871227264,0.761942446231842,NA,NA,NA,NA,2.03252100944519,NA,NA,0.0147362155839801,NA,NA,1.13727414608002,NA,NA,0.259520679712296,NA,0.82905924320221,NA,NA,NA,1.00362944602966
1991-03-31,NA,NA,0.860569000244141,0.712880432605743,NA,0.496807724237442,0.80633133649826,0.216850221157074,NA,NA,3.00616526603699,NA,NA,NA,NA,NA,0.870197892189026,NA,NA,NA,0.529293656349182,NA,1.14819920063019,0.000621085986495018,0.479501247406006,0.693407952785492,NA,NA,NA,NA,1.94326913356781,NA,NA,0.0147362155839801,NA,NA,1.1722674369812,NA,NA,0.258242309093475,NA,0.801727712154388,NA,NA,NA,1.07248055934906
1991-04-30,NA,NA,0.953603506088257,0.79766434431076,NA,0.574940323829651,0.85311484336853,0.230618521571159,NA,NA,3.2827320098877,NA,NA,NA,NA,NA,0.917235434055328,NA,NA,NA,0.581541657447815,NA,1.21812129020691,0.00124252529349178,0.517467617988586,0.711549460887909,NA,NA,NA,NA,2.21706366539001,NA,NA,0.0147362155839801,NA,NA,1.20288610458374,NA,NA,0.268469631671906,NA,0.798690617084503,NA,NA,NA,1.13868260383606
1991-05-31,NA,NA,0.985808789730072,0.821888744831085,NA,0.530714511871338,0.916410863399506,0.258154898881912,NA,NA,3.01818799972534,NA,NA,NA,NA,NA,0.838839411735535,NA,NA,NA,0.599714696407318,NA,1.25860249996185,0.00124252529349178,0.494969189167023,0.713564991950989,NA,NA,NA,NA,2.17699646949768,NA,NA,0.021285654976964,NA,NA,1.26849818229675,NA,NA,0.268469631671906,NA,0.798379302024841,NA,NA,NA,1.07248055934906
1991-06-30,NA,NA,1.00956308841705,0.796874761581421,NA,0.550426661968231,0.954595386981964,0.254712969064713,NA,NA,3.27070689201355,NA,NA,NA,NA,NA,0.846678674221039,NA,NA,NA,0.608801186084747,NA,1.25124275684357,0.000621085986495018,0.478095203638077,0.701119244098663,NA,NA,NA,NA,2.24141931533813,NA,NA,0.021285654976964,NA,NA,1.26849818229675,NA,NA,0.27358341217041,NA,0.785904705524445,NA,NA,NA,1.05923986434937
1991-07-31,NA,NA,1.0689492225647,0.829035639762878,NA,0.585302114486694,0.994488835334778,0.268481254577637,NA,NA,3.4270281791687,NA,NA,NA,NA,NA,0.866277575492859,NA,NA,NA,0.62015962600708,NA,1.29172384738922,0.000621085986495018,0.478095203638077,0.738457083702087,NA,NA,NA,NA,2.26155376434326,NA,NA,0.024560384452343,NA,NA,1.34946608543396,NA,NA,0.286367684602737,NA,0.764074146747589,NA,NA,NA,1.11823558807373
1991-08-31,NA,NA,1.07290804386139,0.821889162063599,NA,0.573171555995941,0.988789498806,0.280872702598572,NA,NA,3.27070689201355,NA,NA,NA,NA,NA,0.862357676029205,NA,NA,NA,0.611073076725006,NA,1.24388229846954,0.00124252529349178,0.480907559394836,0.676227569580078,NA,NA,NA,NA,2.21457719802856,NA,NA,0.0327471569180489,NA,NA,1.34946608543396,NA,NA,0.266838252544403,NA,0.745437800884247,NA,NA,NA,1.09946429729462
1991-09-30,NA,1.09027135372162,1.10062146186829,0.798661530017853,NA,0.583785951137543,1.03153359889984,0.334845155477524,NA,NA,3.22260904312134,NA,NA,NA,NA,NA,0.963573575019836,NA,NA,NA,0.652706265449524,NA,1.27700364589691,0.000621085986495018,0.479244142770767,0.649261236190796,NA,NA,NA,NA,2.23100209236145,NA,NA,0.0392965972423553,NA,NA,1.38545179367065,NA,NA,0.279729157686234,NA,0.739011824131012,NA,NA,NA,1.22013700008392
1991-10-31,NA,1.20605278015137,1.20672523975372,0.866556882858276,NA,0.635340929031372,1.13981533050537,0.33696898818016,NA,NA,3.29529857635498,NA,NA,NA,NA,NA,1.13361620903015,NA,NA,NA,0.74511444568634,NA,1.40751075744629,0.00248505058698356,0.518061518669128,0.71546858549118,NA,NA,NA,NA,2.45547199249268,NA,NA,0.0229230150580406,NA,NA,1.38545179367065,NA,NA,0.305510520935059,NA,0.74865072965622,NA,NA,NA,1.2764505147934
1991-11-30,NA,1.18997192382812,1.11328554153442,0.793301105499268,NA,0.682347178459167,1.11131989955902,0.322810709476471,NA,NA,2.9560763835907,NA,NA,NA,NA,NA,1.11337292194366,NA,NA,NA,0.72756838798523,NA,1.34298706054688,0.00186361116357148,0.503878176212311,0.659939765930176,NA,NA,NA,NA,2.30491352081299,NA,NA,0.026197737082839,NA,NA,1.3719574213028,NA,NA,0.310666859149933,NA,0.726427018642426,NA,NA,NA,1.34080946445465
1991-12-31,NA,1.26394295692444,1.10524153709412,0.823675394058228,NA,0.745929658412933,1.17280721664429,0.358914405107498,NA,NA,2.93184757232666,NA,NA,NA,NA,NA,1.12956714630127,NA,NA,NA,0.80126142501831,NA,1.43301975727081,0.00248505058698356,0.503878176212311,0.636446833610535,NA,NA,NA,NA,2.47737121582031,NA,NA,0.0327471569180489,NA,NA,1.34496808052063,NA,NA,0.342893660068512,NA,0.789450287818909,NA,NA,NA,1.4882994890213
